province,U_R,COICOP,Products,Weights,Source
30,,,Transport,97.93017945844191,Urban
30,,,Communication,111.49856185425772,Urban
30,,,Recreation and culture,101.26291782494222,Urban
30,,,Education,68.40288475526754,Urban
30,,,Restaurants and hotels,88.28744192649849,Urban
30,,,Miscellaneous goods and services,92.23328030098489,Urban
31,,,GENERAL INDEX (CPI),90.20801721078315,Urban
31,,,Food and non-alcoholic beverages,86.75102391356339,Urban
31,,,Bread and cereals ,92.84584381562279,Urban
31,,,Meat,88.10782997655232,Urban
31,,,"Milk, cheese and eggs",78.1975313430797,Urban
31,,,Vegetables ,82.75444318239781,Urban
31,,,Non-alcoholic beverages ,86.81402146641386,Urban
31,,,Alcoholic beverages and tobacco,86.8086042992411,Urban
31,,,Clothing and footwear,91.34761597694983,Urban
31,,,"Housing, water, electricity, gas and other fuels",93.82408965647546,Urban
31,,,"Furnishing, household equipment and routine household maintenance ",92.86214807613796,Urban
31,,,Health,90.07653588116416,Urban
31,,,Transport,98.4348074130626,Urban
31,,,Communication,111.4302420876061,Urban
31,,,Recreation and culture,100.0393778089889,Urban
31,,,Education,68.40288475526754,Urban
31,,,Restaurants and hotels,88.27384550660418,Urban
31,,,Miscellaneous goods and services,92.13210479974478,Urban
32,,,GENERAL INDEX (CPI),90.59731744316976,Urban
32,,,Food and non-alcoholic beverages,86.67240523885228,Urban
32,,,Bread and cereals ,92.4891051620299,Urban
32,,,Meat,90.46470514867015,Urban
32,,,"Milk, cheese and eggs",79.67994199530777,Urban
32,,,Vegetables ,82.11138334062086,Urban
32,,,Non-alcoholic beverages ,87.14357427577474,Urban
32,,,Alcoholic beverages and tobacco,89.58358583183976,Urban
32,,,Clothing and footwear,93.05172879333776,Urban
32,,,"Housing, water, electricity, gas and other fuels",94.52083606641094,Urban
32,,,"Furnishing, household equipment and routine household maintenance ",94.35146965289518,Urban
32,,,Health,90.15998146633841,Urban
32,,,Transport,99.24576396581189,Urban
32,,,Communication,109.87117551568232,Urban
32,,,Recreation and culture,101.44700239554082,Urban
32,,,Education,68.40288475526754,Urban
32,,,Restaurants and hotels,88.01322571571444,Urban
32,,,Miscellaneous goods and services,92.18367409750344,Urban
33,,,GENERAL INDEX (CPI),90.95497926350016,Urban
33,,,Food and non-alcoholic beverages,86.29419182643112,Urban
33,,,Bread and cereals ,92.33166754850042,Urban
33,,,Meat,91.88096986425775,Urban
33,,,"Milk, cheese and eggs",82.38189233666976,Urban
33,,,Vegetables ,81.93543962403895,Urban
33,,,Non-alcoholic beverages ,87.3580455450962,Urban
33,,,Alcoholic beverages and tobacco,88.40638274204136,Urban
33,,,Clothing and footwear,93.406946184771,Urban
33,,,"Housing, water, electricity, gas and other fuels",97.07046621641271,Urban
33,,,"Furnishing, household equipment and routine household maintenance ",94.71145353887735,Urban
33,,,Health,90.26868653669077,Urban
33,,,Transport,99.28271529600212,Urban
33,,,Communication,103.5810900489096,Urban
33,,,Recreation and culture,102.31966761811081,Urban
33,,,Education,68.40288475526754,Urban
33,,,Restaurants and hotels,89.41658766372822,Urban
33,,,Miscellaneous goods and services,92.92002375467446,Urban
34,,,GENERAL INDEX (CPI),91.48568589537902,Urban
34,,,Food and non-alcoholic beverages,87.55163574414173,Urban
34,,,Bread and cereals ,92.11810046386236,Urban
34,,,Meat,93.38053624029548,Urban
34,,,"Milk, cheese and eggs",83.31090084382713,Urban
34,,,Vegetables ,85.01983982201388,Urban
34,,,Non-alcoholic beverages ,86.5911621530539,Urban
34,,,Alcoholic beverages and tobacco,88.09234760972308,Urban
34,,,Clothing and footwear,93.33028137773839,Urban
34,,,"Housing, water, electricity, gas and other fuels",97.71002253226516,Urban
34,,,"Furnishing, household equipment and routine household maintenance ",95.28622755439143,Urban
34,,,Health,89.7549958339166,Urban
34,,,Transport,98.90613784216683,Urban
34,,,Communication,103.17060353400655,Urban
34,,,Recreation and culture,102.00103897408003,Urban
34,,,Education,68.40288475526754,Urban
34,,,Restaurants and hotels,89.05052106924714,Urban
34,,,Miscellaneous goods and services,93.55529211723564,Urban
35,,,GENERAL INDEX (CPI),91.80049599219403,Urban
35,,,Food and non-alcoholic beverages,88.41482355600219,Urban
35,,,Bread and cereals ,92.4279086985794,Urban
35,,,Meat,94.90710240345852,Urban
35,,,"Milk, cheese and eggs",86.37387569807716,Urban
35,,,Vegetables ,87.55319956675189,Urban
35,,,Non-alcoholic beverages ,83.80628544622482,Urban
35,,,Alcoholic beverages and tobacco,88.05663485866454,Urban
35,,,Clothing and footwear,94.2714154807984,Urban
35,,,"Housing, water, electricity, gas and other fuels",98.12402315786613,Urban
35,,,"Furnishing, household equipment and routine household maintenance ",94.94456608783526,Urban
35,,,Health,89.15978035165158,Urban
35,,,Transport,98.72852742587527,Urban
35,,,Communication,101.14819639959228,Urban
35,,,Recreation and culture,101.48222744629133,Urban
35,,,Education,68.40288475526754,Urban
35,,,Restaurants and hotels,89.20455369033564,Urban
35,,,Miscellaneous goods and services,92.54656528691146,Urban
36,,,GENERAL INDEX (CPI),91.61013334069447,Urban
36,,,Food and non-alcoholic beverages,87.94821349060972,Urban
36,,,Bread and cereals ,92.90513275863307,Urban
36,,,Meat,95.16087323474268,Urban
36,,,"Milk, cheese and eggs",86.56350797454445,Urban
36,,,Vegetables ,84.80433873141115,Urban
36,,,Non-alcoholic beverages ,85.3285286640707,Urban
36,,,Alcoholic beverages and tobacco,88.7452006384008,Urban
36,,,Clothing and footwear,94.18129679306983,Urban
36,,,"Housing, water, electricity, gas and other fuels",97.75178115351657,Urban
36,,,"Furnishing, household equipment and routine household maintenance ",94.47277045502575,Urban
36,,,Health,89.19006254189901,Urban
36,,,Transport,98.74711574515793,Urban
36,,,Communication,101.27103181189595,Urban
36,,,Recreation and culture,101.66181986967851,Urban
36,,,Education,68.40288475526754,Urban
36,,,Restaurants and hotels,89.9429533796561,Urban
36,,,Miscellaneous goods and services,92.97530131564032,Urban
37,,,GENERAL INDEX (CPI),91.29373730637099,Urban
37,,,Food and non-alcoholic beverages,87.86560123416223,Urban
37,,,Bread and cereals ,94.27095951585028,Urban
37,,,Meat,96.78491795110408,Urban
37,,,"Milk, cheese and eggs",83.97837676791319,Urban
37,,,Vegetables ,84.07751834131525,Urban
37,,,Non-alcoholic beverages ,85.56701459343645,Urban
37,,,Alcoholic beverages and tobacco,89.12283911201003,Urban
37,,,Clothing and footwear,94.6435755545089,Urban
37,,,"Housing, water, electricity, gas and other fuels",96.49446543139618,Urban
37,,,"Furnishing, household equipment and routine household maintenance ",95.08004234972812,Urban
37,,,Health,89.63763662782871,Urban
37,,,Transport,97.45440996867666,Urban
37,,,Communication,101.96690522955193,Urban
37,,,Recreation and culture,99.73191906671367,Urban
37,,,Education,69.09031935298269,Urban
37,,,Restaurants and hotels,90.184023568648,Urban
37,,,Miscellaneous goods and services,93.12956528481035,Urban
38,,,GENERAL INDEX (CPI),92.24684265528683,Urban
38,,,Food and non-alcoholic beverages,91.0210960670929,Urban
38,,,Bread and cereals ,93.39921469417655,Urban
38,,,Meat,96.6991717386077,Urban
38,,,"Milk, cheese and eggs",85.62461646211477,Urban
38,,,Vegetables ,93.81145337431248,Urban
38,,,Non-alcoholic beverages ,94.26236800188035,Urban
38,,,Alcoholic beverages and tobacco,88.3374909871745,Urban
38,,,Clothing and footwear,93.14896169983383,Urban
38,,,"Housing, water, electricity, gas and other fuels",95.97673662563982,Urban
38,,,"Furnishing, household equipment and routine household maintenance ",95.90905869131593,Urban
38,,,Health,89.83100774058346,Urban
38,,,Transport,96.5441529449941,Urban
38,,,Communication,101.32788708008042,Urban
38,,,Recreation and culture,99.79878754512859,Urban
38,,,Education,69.09031935298269,Urban
38,,,Restaurants and hotels,90.01240719159166,Urban
38,,,Miscellaneous goods and services,94.29167442937761,Urban
39,,,GENERAL INDEX (CPI),94.28470104815092,Urban
39,,,Food and non-alcoholic beverages,94.9956491491124,Urban
39,,,Bread and cereals ,94.87580523948237,Urban
39,,,Meat,97.34076376415464,Urban
39,,,"Milk, cheese and eggs",84.67335904822218,Urban
39,,,Vegetables ,103.71091164525227,Urban
39,,,Non-alcoholic beverages ,93.12383134412634,Urban
39,,,Alcoholic beverages and tobacco,85.05856128257402,Urban
39,,,Clothing and footwear,94.33891319735667,Urban
39,,,"Housing, water, electricity, gas and other fuels",98.42234238785409,Urban
39,,,"Furnishing, household equipment and routine household maintenance ",95.65107451249969,Urban
39,,,Health,90.52027805962183,Urban
39,,,Transport,96.83488562971453,Urban
39,,,Communication,103.34635751798184,Urban
39,,,Recreation and culture,99.91276650516743,Urban
39,,,Education,69.09031935298269,Urban
39,,,Restaurants and hotels,89.98666529951053,Urban
39,,,Miscellaneous goods and services,94.69105980443395,Urban
40,,,GENERAL INDEX (CPI),94.51483810282203,Urban
40,,,Food and non-alcoholic beverages,95.38568549845105,Urban
40,,,Bread and cereals ,96.79903850732806,Urban
40,,,Meat,98.32885638885124,Urban
40,,,"Milk, cheese and eggs",85.92002874541566,Urban
40,,,Vegetables ,102.50638717037545,Urban
40,,,Non-alcoholic beverages ,92.97807170122611,Urban
40,,,Alcoholic beverages and tobacco,87.81556720870655,Urban
40,,,Clothing and footwear,93.52250606558921,Urban
40,,,"Housing, water, electricity, gas and other fuels",98.61556893390083,Urban
40,,,"Furnishing, household equipment and routine household maintenance ",95.64565341490996,Urban
40,,,Health,90.38753045262864,Urban
40,,,Transport,97.31290437309457,Urban
40,,,Communication,103.1651264590296,Urban
40,,,Recreation and culture,99.65719078565841,Urban
40,,,Education,69.09031935298269,Urban
40,,,Restaurants and hotels,89.61932237987114,Urban
40,,,Miscellaneous goods and services,94.03460941871678,Urban
41,,,GENERAL INDEX (CPI),95.84278170257834,Urban
41,,,Food and non-alcoholic beverages,96.44973682805721,Urban
41,,,Bread and cereals ,99.06629286641294,Urban
41,,,Meat,99.01460519211108,Urban
41,,,"Milk, cheese and eggs",87.5545425519201,Urban
41,,,Vegetables ,102.77784748774572,Urban
41,,,Non-alcoholic beverages ,92.56713244054366,Urban
41,,,Alcoholic beverages and tobacco,91.02676588357505,Urban
41,,,Clothing and footwear,94.21477743210681,Urban
41,,,"Housing, water, electricity, gas and other fuels",102.1608153561265,Urban
41,,,"Furnishing, household equipment and routine household maintenance ",96.41176612788549,Urban
41,,,Health,89.98441428532935,Urban
41,,,Transport,97.90970077232298,Urban
41,,,Communication,102.90384161686036,Urban
41,,,Recreation and culture,99.61859614429075,Urban
41,,,Education,69.09031935298269,Urban
41,,,Restaurants and hotels,89.75902923476596,Urban
41,,,Miscellaneous goods and services,94.39574085634254,Urban
42,,,GENERAL INDEX (CPI),95.16406957705873,Urban
42,,,Food and non-alcoholic beverages,95.48842188583505,Urban
42,,,Bread and cereals ,99.93588510260616,Urban
42,,,Meat,99.10777559184343,Urban
42,,,"Milk, cheese and eggs",88.28030391550274,Urban
42,,,Vegetables ,98.52608649196665,Urban
42,,,Non-alcoholic beverages ,92.51843672556323,Urban
42,,,Alcoholic beverages and tobacco,95.19609885887927,Urban
42,,,Clothing and footwear,94.87979670583583,Urban
42,,,"Housing, water, electricity, gas and other fuels",99.54393086404306,Urban
42,,,"Furnishing, household equipment and routine household maintenance ",96.37720182664101,Urban
42,,,Health,90.64178769819968,Urban
42,,,Transport,98.28854941195773,Urban
42,,,Communication,102.88643734359258,Urban
42,,,Recreation and culture,99.78055120096043,Urban
42,,,Education,69.09031935298269,Urban
42,,,Restaurants and hotels,90.03479962504652,Urban
42,,,Miscellaneous goods and services,94.4401310611795,Urban
43,,,GENERAL INDEX (CPI),95.22940534217409,Urban
43,,,Food and non-alcoholic beverages,95.75678141652435,Urban
43,,,Bread and cereals ,98.82945664188732,Urban
43,,,Meat,98.88344516058866,Urban
43,,,"Milk, cheese and eggs",86.56934592508227,Urban
43,,,Vegetables ,99.98408349705475,Urban
43,,,Non-alcoholic beverages ,93.62501448087889,Urban
43,,,Alcoholic beverages and tobacco,91.73865003087035,Urban
43,,,Clothing and footwear,94.74660562282642,Urban
43,,,"Housing, water, electricity, gas and other fuels",99.73987977085828,Urban
43,,,"Furnishing, household equipment and routine household maintenance ",96.94928981072941,Urban
43,,,Health,90.80980836704317,Urban
43,,,Transport,98.28680849851725,Urban
43,,,Communication,102.67607864671295,Urban
43,,,Recreation and culture,99.1328848212417,Urban
43,,,Education,69.09031935298269,Urban
43,,,Restaurants and hotels,89.85092366182784,Urban
43,,,Miscellaneous goods and services,95.02557205892637,Urban
44,,,GENERAL INDEX (CPI),95.86084772109177,Urban
44,,,Food and non-alcoholic beverages,97.61694310704911,Urban
44,,,Bread and cereals ,98.91837525054405,Urban
44,,,Meat,99.16510595132793,Urban
44,,,"Milk, cheese and eggs",83.73775772403759,Urban
44,,,Vegetables ,105.21675084941944,Urban
44,,,Non-alcoholic beverages ,95.54821658815673,Urban
44,,,Alcoholic beverages and tobacco,91.75672419462369,Urban
44,,,Clothing and footwear,94.93704145766036,Urban
44,,,"Housing, water, electricity, gas and other fuels",99.53810431895407,Urban
44,,,"Furnishing, household equipment and routine household maintenance ",98.78222462255809,Urban
44,,,Health,90.8748315924179,Urban
44,,,Transport,97.52565855759646,Urban
44,,,Communication,102.47988970363338,Urban
44,,,Recreation and culture,99.77379282331647,Urban
44,,,Education,69.09031935298269,Urban
44,,,Restaurants and hotels,89.51860801999024,Urban
44,,,Miscellaneous goods and services,94.8237504460809,Urban
45,,,GENERAL INDEX (CPI),96.07349980820892,Urban
45,,,Food and non-alcoholic beverages,98.09784927657253,Urban
45,,,Bread and cereals ,98.75196538512549,Urban
45,,,Meat,98.9633387538838,Urban
45,,,"Milk, cheese and eggs",83.5681084465426,Urban
45,,,Vegetables ,105.67062857137383,Urban
45,,,Non-alcoholic beverages ,95.84632619597258,Urban
45,,,Alcoholic beverages and tobacco,91.69647114159898,Urban
45,,,Clothing and footwear,95.00776508058429,Urban
45,,,"Housing, water, electricity, gas and other fuels",99.39717323863326,Urban
45,,,"Furnishing, household equipment and routine household maintenance ",99.19108317309916,Urban
45,,,Health,90.99178765844519,Urban
45,,,Transport,97.44174876581121,Urban
45,,,Communication,102.16226708809926,Urban
45,,,Recreation and culture,100.11307442430001,Urban
45,,,Education,69.09031935298269,Urban
45,,,Restaurants and hotels,90.20846691406874,Urban
45,,,Miscellaneous goods and services,95.20308752925399,Urban
46,,,GENERAL INDEX (CPI),96.38608504600397,Urban
46,,,Food and non-alcoholic beverages,98.14680832540313,Urban
46,,,Bread and cereals ,99.45512353167962,Urban
46,,,Meat,99.30880127028915,Urban
46,,,"Milk, cheese and eggs",84.52370080608215,Urban
46,,,Vegetables ,104.32873765566137,Urban
46,,,Non-alcoholic beverages ,95.22809574193276,Urban
46,,,Alcoholic beverages and tobacco,91.86513610676127,Urban
46,,,Clothing and footwear,95.63913459537841,Urban
46,,,"Housing, water, electricity, gas and other fuels",100.19930057161258,Urban
46,,,"Furnishing, household equipment and routine household maintenance ",98.96086439715812,Urban
46,,,Health,90.94533530959718,Urban
46,,,Transport,98.45273545479608,Urban
46,,,Communication,101.47716508534464,Urban
46,,,Recreation and culture,100.06641660071011,Urban
46,,,Education,69.09031935298269,Urban
46,,,Restaurants and hotels,90.17718155914625,Urban
46,,,Miscellaneous goods and services,95.43323688387943,Urban
47,,,GENERAL INDEX (CPI),95.9761196660146,Urban
47,,,Food and non-alcoholic beverages,97.08828274142272,Urban
47,,,Bread and cereals ,100.53630681821042,Urban
47,,,Meat,99.60534634175096,Urban
47,,,"Milk, cheese and eggs",82.59691332156513,Urban
47,,,Vegetables ,100.12588496345131,Urban
47,,,Non-alcoholic beverages ,95.31465130812421,Urban
47,,,Alcoholic beverages and tobacco,91.88384103539447,Urban
47,,,Clothing and footwear,95.50819239561262,Urban
47,,,"Housing, water, electricity, gas and other fuels",99.99451555152851,Urban
47,,,"Furnishing, household equipment and routine household maintenance ",99.05796351506466,Urban
47,,,Health,90.70002370497765,Urban
47,,,Transport,98.86643484101361,Urban
47,,,Communication,101.45132344809355,Urban
47,,,Recreation and culture,100.5019759889275,Urban
47,,,Education,69.09031935298269,Urban
47,,,Restaurants and hotels,89.58878287697492,Urban
47,,,Miscellaneous goods and services,95.5498589810508,Urban
48,,,GENERAL INDEX (CPI),95.16874335757431,Urban
48,,,Food and non-alcoholic beverages,94.93130079129817,Urban
48,,,Bread and cereals ,101.4638946559003,Urban
48,,,Meat,100.18844274058573,Urban
48,,,"Milk, cheese and eggs",81.83219214690988,Urban
48,,,Vegetables ,92.74916555928846,Urban
48,,,Non-alcoholic beverages ,94.67457999830151,Urban
